Timestamp,TrafficCount
2020-02-22 16:30:00,435.00
2020-02-22 17:30:00,545.00
2020-02-22 18:30:00,1017.00
2020-02-22 19:30:00,922.00
2020-02-22 20:30:00,587.00
2020-02-22 21:30:00,499.00
2020-02-22 22:30:00,926.00
2020-02-22 23:30:00,319.00
2020-02-23 00:30:00,163.00
2020-02-23 01:30:00,78.00
2020-02-23 02:30:00,193.00
2020-02-23 03:30:00,221.00
2020-02-23 04:30:00,99.00
2020-02-23 05:30:00,226.00
2020-02-23 06:30:00,295.00
2020-02-23 07:30:00,699.00
2020-02-23 08:30:00,712.00
2020-02-23 09:30:00,819.00
2020-02-23 10:30:00,719.00
2020-02-23 11:30:00,745.00
2020-02-23 12:30:00,1392.00
2020-02-23 13:30:00,1136.00
2020-02-23 14:30:00,761.00
2020-02-23 15:30:00,700.00
2020-02-23 16:30:00,1331.00
2020-02-23 17:30:00,922.00
2020-02-23 18:30:00,1266.00
2020-02-23 19:30:00,910.00
2020-02-23 20:30:00,660.00
2020-02-23 21:30:00,932.00
2020-02-23 22:30:00,1184.00
2020-02-23 23:30:00,642.00
2020-02-24 00:00:00,642.00
2020-02-24 00:30:00,325.00
2020-02-24 01:30:00,263.00
2020-02-24 02:30:00,311.00
2020-02-24 03:30:00,46.00
2020-02-24 04:30:00,218.00
2020-02-24 05:30:00,272.00
2020-02-24 06:30:00,810.00
2020-02-24 07:30:00,3635.00
2020-02-24 08:30:00,12011.00
2020-02-24 09:30:00,22820.00
2020-02-24 10:30:00,57992.00
2020-02-24 11:30:00,67896.00
2020-02-24 12:30:00,50516.00
2020-02-24 13:30:00,70855.00
2020-02-24 14:30:00,32219.00
2020-02-24 15:30:00,28958.00
2020-02-24 16:30:00,22753.00
2020-02-24 17:30:00,21861.00
2020-02-24 18:30:00,15405.00
2020-02-24 19:30:00,8610.00
2020-02-24 20:30:00,4654.00
2020-02-24 21:30:00,2965.00
2020-02-24 22:30:00,2500.00
2020-02-24 23:30:00,1429.00
2020-02-25 00:30:00,827.00
2020-02-25 01:30:00,769.00
2020-02-25 02:30:00,449.00
2020-02-25 03:30:00,518.00
2020-02-25 04:30:00,527.00
2020-02-25 05:30:00,579.00
2020-02-25 06:30:00,1383.00
2020-02-25 07:30:00,3374.00
2020-02-25 08:30:00,8042.00
2020-02-25 09:30:00,16211.00
2020-02-25 10:30:00,37402.00
2020-02-25 11:30:00,38482.00
2020-02-25 12:30:00,27775.00
2020-02-25 13:30:00,30354.00
2020-02-25 14:30:00,33301.00
2020-02-25 15:30:00,29821.00
2020-02-25 16:30:00,21450.00
2020-02-25 17:30:00,18107.00
2020-02-25 18:30:00,14117.00
2020-02-25 19:30:00,7047.00
2020-02-25 20:30:00,4697.00
2020-02-25 21:30:00,4657.00
2020-02-25 22:30:00,2346.00
2020-02-25 23:30:00,1918.00
2020-02-26 00:30:00,1420.00
2020-02-26 01:30:00,1072.00
2020-02-26 02:30:00,447.00
2020-02-26 03:30:00,299.00
2020-02-26 04:30:00,275.00
2020-02-26 05:30:00,843.00
2020-02-26 06:30:00,1320.00
2020-02-26 07:30:00,2677.00
2020-02-26 08:30:00,8602.00
2020-02-26 09:30:00,19828.00
2020-02-26 10:30:00,29828.00
2020-02-26 11:30:00,32634.00
2020-02-26 12:30:00,21054.00
2020-02-26 13:30:00,21289.00
2020-02-26 14:30:00,27067.00
2020-02-26 15:30:00,22118.00
2020-02-26 16:30:00,17929.00
2020-02-26 17:30:00,14372.00
2020-02-26 18:30:00,12809.00
2020-02-26 19:30:00,6597.00
2020-02-26 20:30:00,3383.00
2020-02-26 21:30:00,3237.00
2020-02-26 22:30:00,2370.00
2020-02-26 23:30:00,1634.00
2020-02-27 00:30:00,622.00
2020-02-27 01:30:00,344.00
2020-02-27 02:30:00,305.00
2020-02-27 03:30:00,566.00
2020-02-27 04:30:00,934.00
2020-02-27 05:30:00,471.00
2020-02-27 06:30:00,2085.00
2020-02-27 07:30:00,3176.00
2020-02-27 08:30:00,9496.00
2020-02-27 09:30:00,15793.00
2020-02-27 10:30:00,23453.00
2020-02-27 11:30:00,28046.00
2020-02-27 12:30:00,19671.00
2020-02-27 13:30:00,20400.00
2020-02-27 14:30:00,22142.00
2020-02-27 15:30:00,19728.00
2020-02-27 16:30:00,18746.00
2020-02-27 17:30:00,13177.00
2020-02-27 18:30:00,8943.00
2020-02-27 19:30:00,6717.00
2020-02-27 20:30:00,3900.00
2020-02-27 21:30:00,3520.00
2020-02-27 22:30:00,2697.00
2020-02-27 23:30:00,1807.00
2020-02-28 00:30:00,934.00
2020-02-28 01:30:00,321.00
2020-02-28 02:30:00,293.00
2020-02-28 03:30:00,487.00
2020-02-28 04:30:00,418.00
2020-02-28 05:30:00,841.00
2020-02-28 06:30:00,789.00
2020-02-28 07:30:00,2454.00
2020-02-28 08:30:00,6578.00
2020-02-28 09:30:00,13957.00
2020-02-28 10:30:00,28640.00
2020-02-28 11:30:00,28914.00
2020-02-28 12:30:00,18235.00
2020-02-28 13:30:00,22019.00
2020-02-28 14:30:00,25837.00
2020-02-28 15:30:00,19344.00
2020-02-28 16:30:00,13155.00
2020-02-28 17:30:00,6743.00
2020-02-28 18:30:00,5474.00
2020-02-28 19:30:00,3411.00
2020-02-28 20:30:00,2833.00
2020-02-28 21:30:00,1755.00
2020-02-28 22:30:00,1400.00
2020-02-28 23:30:00,483.00
2020-02-29 00:30:00,719.00
2020-02-29 01:30:00,266.00
2020-02-29 02:30:00,218.00
2020-02-29 03:30:00,127.00
2020-02-29 04:30:00,184.00
2020-02-29 05:30:00,190.00
2020-02-29 06:30:00,216.00
2020-02-29 07:30:00,316.00
2020-02-29 08:30:00,369.00
2020-02-29 09:30:00,387.00
2020-02-29 10:30:00,412.00
2020-02-29 11:30:00,692.00
2020-02-29 12:30:00,681.00
2020-02-29 13:30:00,355.00
2020-02-29 14:30:00,505.00
2020-02-29 15:30:00,444.00
2020-02-29 16:30:00,353.00
2020-02-29 17:30:00,324.00
2020-02-29 18:30:00,181.00
2020-02-29 19:30:00,482.00
2020-02-29 20:30:00,323.00
2020-02-29 21:30:00,259.00
2020-02-29 22:30:00,228.00
2020-02-29 23:30:00,510.00
2020-03-01 00:30:00,392.00
2020-03-01 01:30:00,271.00
2020-03-01 02:30:00,100.00
2020-03-01 03:30:00,59.00
2020-03-01 04:30:00,221.00
2020-03-01 05:30:00,525.00
2020-03-01 06:30:00,359.00
2020-03-01 07:30:00,334.00
2020-03-01 08:30:00,454.00
2020-03-01 09:30:00,350.00
2020-03-01 10:30:00,641.00
2020-03-01 11:30:00,556.00
2020-03-01 12:30:00,428.00
2020-03-01 13:30:00,639.00
2020-03-01 14:30:00,484.00
2020-03-01 15:30:00,1064.00
2020-03-01 16:30:00,713.00
2020-03-01 17:30:00,698.00
2020-03-01 18:30:00,838.00
2020-03-01 19:30:00,949.00
2020-03-01 20:30:00,1390.00
2020-03-01 21:30:00,1437.00
2020-03-01 22:30:00,1459.00
2020-03-01 23:30:00,903.00
2020-03-02 00:00:00,903.00
2020-03-02 00:30:00,221.00
2020-03-02 01:30:00,327.00
2020-03-02 02:30:00,333.00
2020-03-02 03:30:00,313.00
2020-03-02 04:30:00,194.00
2020-03-02 05:30:00,959.00
2020-03-02 06:30:00,1609.00
2020-03-02 07:30:00,4020.00
2020-03-02 08:30:00,12791.00
2020-03-02 09:30:00,24153.00
2020-03-02 10:30:00,32920.00
2020-03-02 11:30:00,35493.00
2020-03-02 12:30:00,26225.00
2020-03-02 13:30:00,31551.00
2020-03-02 14:30:00,27741.00
2020-03-02 15:30:00,22277.00
2020-03-02 16:30:00,19281.00
2020-03-02 17:30:00,16745.00
2020-03-02 18:30:00,13408.00
2020-03-02 19:30:00,9460.00
2020-03-02 20:30:00,5719.00
2020-03-02 21:30:00,4035.00
2020-03-02 22:30:00,2763.00
2020-03-02 23:30:00,1446.00
2020-03-03 00:30:00,1338.00
2020-03-03 01:30:00,1247.00
2020-03-03 02:30:00,796.00
2020-03-03 03:30:00,507.00
2020-03-03 04:30:00,798.00
2020-03-03 05:30:00,1021.00
2020-03-03 06:30:00,1212.00
2020-03-03 07:30:00,2866.00
2020-03-03 08:30:00,8019.00
2020-03-03 09:30:00,16602.00
2020-03-03 10:30:00,24021.00
2020-03-03 11:30:00,28298.00
2020-03-03 12:30:00,22922.00
2020-03-03 13:30:00,22627.00
2020-03-03 14:30:00,26202.00
2020-03-03 15:30:00,20187.00
2020-03-03 16:30:00,17155.00
2020-03-03 17:30:00,14517.00
2020-03-03 18:30:00,12880.00
2020-03-03 19:30:00,7779.00
2020-03-03 20:30:00,5107.00
2020-03-03 21:30:00,4264.00
2020-03-03 22:30:00,3695.00
2020-03-03 23:30:00,2087.00
2020-03-04 00:30:00,1900.00
2020-03-04 01:30:00,1950.00
2020-03-04 02:30:00,1189.00
2020-03-04 03:30:00,1063.00
2020-03-04 04:30:00,1318.00
2020-03-04 05:30:00,1638.00
2020-03-04 06:30:00,1646.00
2020-03-04 07:30:00,3210.00
2020-03-04 08:30:00,9312.00
2020-03-04 09:30:00,15894.00
2020-03-04 10:30:00,22895.00
2020-03-04 11:30:00,22906.00
2020-03-04 12:30:00,20606.00
2020-03-04 13:30:00,23943.00
2020-03-04 14:30:00,28616.00
2020-03-04 15:30:00,22372.00
2020-03-04 16:30:00,37140.00
2020-03-04 17:30:00,66415.00
2020-03-04 18:30:00,39952.00
2020-03-04 19:30:00,7832.00
2020-03-04 20:30:00,5219.00
2020-03-04 21:30:00,5143.00
2020-03-04 22:30:00,2628.00
2020-03-04 23:30:00,2492.00
2020-03-05 00:30:00,1531.00
2020-03-05 01:30:00,1750.00
2020-03-05 02:30:00,1793.00
2020-03-05 03:30:00,623.00
2020-03-05 04:30:00,1005.00
2020-03-05 05:30:00,1346.00
2020-03-05 06:30:00,1505.00
2020-03-05 07:30:00,3387.00
2020-03-05 08:30:00,11017.00
2020-03-05 09:30:00,18754.00
2020-03-05 10:30:00,25961.00
2020-03-05 11:30:00,32046.00
2020-03-05 12:30:00,21991.00
2020-03-05 13:30:00,24291.00
2020-03-05 14:30:00,26601.00
2020-03-05 15:30:00,19471.00
2020-03-05 16:30:00,18871.00
2020-03-05 17:30:00,14356.00
2020-03-05 18:30:00,11855.00
2020-03-05 19:30:00,7413.00
2020-03-05 20:30:00,6386.00
2020-03-05 21:30:00,4133.00
2020-03-05 22:30:00,3677.00
2020-03-05 23:30:00,2164.00
2020-03-06 00:30:00,1421.00
2020-03-06 01:30:00,581.00
2020-03-06 02:30:00,738.00
2020-03-06 03:30:00,646.00
2020-03-06 04:30:00,529.00
2020-03-06 05:30:00,1289.00
2020-03-06 06:30:00,1816.00
2020-03-06 07:30:00,4848.00
2020-03-06 08:30:00,10872.00
2020-03-06 09:30:00,17948.00
2020-03-06 10:30:00,32237.00
2020-03-06 11:30:00,35087.00
2020-03-06 12:30:00,22894.00
2020-03-06 13:30:00,32960.00
2020-03-06 14:30:00,37812.00
2020-03-06 15:30:00,31160.00
2020-03-06 16:30:00,27808.00
2020-03-06 17:30:00,20335.00
2020-03-06 18:30:00,14611.00
2020-03-06 19:30:00,10459.00
2020-03-06 20:30:00,5589.00
2020-03-06 21:30:00,4760.00
2020-03-06 22:30:00,2978.00
2020-03-06 23:30:00,1892.00
2020-03-07 00:30:00,1872.00
2020-03-07 01:30:00,1347.00
2020-03-07 02:30:00,1126.00
2020-03-07 03:30:00,806.00
2020-03-07 04:30:00,594.00
2020-03-07 05:30:00,683.00
2020-03-07 06:30:00,955.00
2020-03-07 07:30:00,988.00
2020-03-07 08:30:00,1547.00
2020-03-07 09:30:00,1549.00
2020-03-07 10:30:00,1502.00
2020-03-07 11:30:00,1593.00
2020-03-07 12:30:00,1861.00
2020-03-07 13:30:00,1307.00
2020-03-07 14:30:00,1163.00
2020-03-07 15:30:00,1237.00
2020-03-07 16:30:00,1245.00
2020-03-07 17:30:00,885.00
2020-03-07 18:30:00,1095.00
2020-03-07 19:30:00,661.00
2020-03-07 20:30:00,720.00
2020-03-07 21:30:00,713.00
2020-03-07 22:30:00,502.00
2020-03-07 23:30:00,824.00
2020-03-08 00:30:00,556.00
2020-03-08 01:30:00,447.00
2020-03-08 02:30:00,147.00
2020-03-08 03:30:00,200.00
2020-03-08 04:30:00,251.00
2020-03-08 05:30:00,407.00
2020-03-08 06:30:00,294.00
2020-03-08 07:30:00,306.00
2020-03-08 08:30:00,497.00
2020-03-08 09:30:00,929.00
2020-03-08 10:30:00,725.00
2020-03-08 11:30:00,782.00
2020-03-08 12:30:00,354.00
2020-03-08 13:30:00,803.00
2020-03-08 14:30:00,1135.00
2020-03-08 15:30:00,701.00
2020-03-08 16:30:00,1607.00
2020-03-08 17:30:00,1478.00
2020-03-08 18:30:00,790.00
2020-03-08 19:30:00,1171.00
2020-03-08 20:30:00,1600.00
2020-03-08 21:30:00,2097.00
2020-03-08 22:30:00,1560.00
2020-03-08 23:30:00,479.00
2020-03-09 00:00:00,479.00
2020-03-09 00:30:00,768.00
2020-03-09 01:30:00,426.00
2020-03-09 02:30:00,166.00
2020-03-09 03:30:00,362.00
2020-03-09 04:30:00,336.00
2020-03-09 05:30:00,1110.00
2020-03-09 06:30:00,2074.00
2020-03-09 07:30:00,4372.00
2020-03-09 08:30:00,14993.00
2020-03-09 09:30:00,29169.00
2020-03-09 10:30:00,44151.00
2020-03-09 11:30:00,58747.00
2020-03-09 12:30:00,40942.00
2020-03-09 13:30:00,35389.00
2020-03-09 14:30:00,32188.00
2020-03-09 15:30:00,26018.00
2020-03-09 16:30:00,27765.00
2020-03-09 17:30:00,20000.00
2020-03-09 18:30:00,13956.00
2020-03-09 19:30:00,8746.00
2020-03-09 20:30:00,5319.00
2020-03-09 21:30:00,3187.00
2020-03-09 22:30:00,2949.00
2020-03-09 23:30:00,1483.00
2020-03-10 00:30:00,1068.00
2020-03-10 01:30:00,447.00
2020-03-10 02:30:00,586.00
2020-03-10 03:30:00,469.00
2020-03-10 04:30:00,335.00
2020-03-10 05:30:00,1025.00
2020-03-10 06:30:00,993.00
2020-03-10 07:30:00,2598.00
2020-03-10 08:30:00,6496.00
2020-03-10 09:30:00,9988.00
2020-03-10 10:30:00,15011.00
2020-03-10 11:30:00,15342.00
2020-03-10 12:30:00,12343.00
2020-03-10 13:30:00,12062.00
2020-03-10 14:30:00,12934.00
2020-03-10 15:30:00,10550.00
2020-03-10 16:30:00,8496.00
2020-03-10 17:30:00,6816.00
2020-03-10 18:30:00,5233.00
2020-03-10 19:30:00,3874.00
2020-03-10 20:30:00,3035.00
2020-03-10 21:30:00,2517.00
2020-03-10 22:30:00,1407.00
2020-03-10 23:30:00,907.00
2020-03-11 00:30:00,773.00
2020-03-11 01:30:00,565.00
2020-03-11 02:30:00,416.00
2020-03-11 03:30:00,249.00
2020-03-11 04:30:00,321.00
2020-03-11 05:30:00,874.00
2020-03-11 06:30:00,1418.00
2020-03-11 07:30:00,3660.00
2020-03-11 08:30:00,10616.00
2020-03-11 09:30:00,19776.00
2020-03-11 10:30:00,31721.00
2020-03-11 11:30:00,37448.00
2020-03-11 12:30:00,25994.00
2020-03-11 13:30:00,30821.00
2020-03-11 14:30:00,27548.00
2020-03-11 15:30:00,22621.00
2020-03-11 16:30:00,25974.00
2020-03-11 17:30:00,21216.00
2020-03-11 18:30:00,14491.00
2020-03-11 19:30:00,8051.00
2020-03-11 20:30:00,4708.00
2020-03-11 21:30:00,3911.00
2020-03-11 22:30:00,2939.00
2020-03-11 23:30:00,1709.00
2020-03-12 00:30:00,965.00
2020-03-12 01:30:00,519.00
2020-03-12 02:30:00,987.00
2020-03-12 03:30:00,421.00
2020-03-12 04:30:00,308.00
2020-03-12 05:30:00,910.00
2020-03-12 06:30:00,1143.00
2020-03-12 07:30:00,2856.00
2020-03-12 08:30:00,1442.00
2020-03-12 09:30:00,21351.00
2020-03-12 10:30:00,36031.00
2020-03-12 11:30:00,39335.00
2020-03-12 12:30:00,43397.00
2020-03-12 13:30:00,45140.00
2020-03-12 14:30:00,31253.00
2020-03-12 15:30:00,30973.00
2020-03-12 16:30:00,27127.00
2020-03-12 17:30:00,21572.00
2020-03-12 18:30:00,18339.00
2020-03-12 19:30:00,11321.00
2020-03-12 20:30:00,6233.00
2020-03-12 21:30:00,4484.00
2020-03-12 22:30:00,3004.00
2020-03-12 23:30:00,2051.00
2020-03-13 00:30:00,917.00
2020-03-13 01:30:00,652.00
2020-03-13 02:30:00,425.00
2020-03-13 03:30:00,335.00
2020-03-13 04:30:00,379.00
2020-03-13 05:30:00,461.00
2020-03-13 06:30:00,1706.00
2020-03-13 07:30:00,4740.00
2020-03-13 08:30:00,12057.00
2020-03-13 09:30:00,23898.00
2020-03-13 10:30:00,39638.00
2020-03-13 11:30:00,38801.00
2020-03-13 12:30:00,28938.00
2020-03-13 13:30:00,29822.00
2020-03-13 14:30:00,31237.00
2020-03-13 15:30:00,30014.00
2020-03-13 16:30:00,25873.00
2020-03-13 17:30:00,19518.00
2020-03-13 18:30:00,16028.00
2020-03-13 19:30:00,11390.00
2020-03-13 20:30:00,6576.00
2020-03-13 21:30:00,4686.00
2020-03-13 22:30:00,2770.00
2020-03-13 23:30:00,1335.00
2020-03-14 00:30:00,679.00
2020-03-14 01:30:00,622.00
2020-03-14 02:30:00,424.00
2020-03-14 03:30:00,444.00
2020-03-14 04:30:00,348.00
2020-03-14 05:30:00,463.00
2020-03-14 06:30:00,494.00
2020-03-14 07:30:00,710.00
2020-03-14 08:30:00,1161.00
2020-03-14 09:30:00,1393.00
2020-03-14 10:30:00,1363.00
2020-03-14 11:30:00,1824.00
2020-03-14 12:30:00,1357.00
2020-03-14 13:30:00,1483.00
2020-03-14 14:30:00,1333.00
2020-03-14 15:30:00,1561.00
2020-03-14 16:30:00,1085.00
2020-03-14 17:30:00,1569.00
2020-03-14 18:30:00,1012.00
2020-03-14 19:30:00,590.00
2020-03-14 20:30:00,733.00
2020-03-14 21:30:00,669.00
2020-03-14 22:30:00,729.00
2020-03-14 23:30:00,369.00
2020-03-15 00:30:00,261.00
2020-03-15 01:30:00,289.00
2020-03-15 02:30:00,201.00
2020-03-15 03:30:00,102.00
2020-03-15 04:30:00,154.00
2020-03-15 05:30:00,129.00
2020-03-15 06:30:00,171.00
2020-03-15 07:30:00,712.00
2020-03-15 08:30:00,601.00
2020-03-15 09:30:00,1314.00
2020-03-15 10:30:00,810.00
2020-03-15 11:30:00,964.00
2020-03-15 12:30:00,1042.00
2020-03-15 13:30:00,1344.00
2020-03-15 14:30:00,1587.00
2020-03-15 15:30:00,1718.00
2020-03-15 16:30:00,1613.00
2020-03-15 17:30:00,1131.00
2020-03-15 18:30:00,1341.00
2020-03-15 19:30:00,841.00
2020-03-17 22:30:00,2899.00
2020-03-17 23:30:00,987.00
2020-03-18 00:30:00,1357.00
2020-03-18 01:30:00,543.00
2020-03-18 02:30:00,415.00
2020-03-18 03:30:00,204.00
2020-03-18 04:30:00,269.00
2020-03-18 05:30:00,534.00
2020-03-18 06:30:00,859.00
2020-03-18 07:30:00,3420.00
2020-03-18 08:30:00,10742.00
2020-03-18 09:30:00,19445.00
2020-03-18 10:30:00,26798.00
2020-03-18 11:30:00,39088.00
2020-03-18 12:30:00,31234.00
2020-03-18 13:30:00,25503.00
2020-03-18 14:30:00,23253.00
2020-03-18 15:30:00,22987.00
2020-03-18 16:30:00,19517.00
2020-03-18 17:30:00,15856.00
2020-03-18 18:30:00,19193.00
2020-03-18 19:30:00,20977.00
2020-03-18 20:30:00,9378.00
2020-03-18 21:30:00,4778.00
2020-03-18 22:30:00,4535.00
2020-03-18 23:30:00,2481.00
2020-03-19 00:30:00,1191.00
2020-03-19 01:30:00,674.00
2020-03-19 02:30:00,408.00
2020-03-19 03:30:00,254.00
2020-03-19 04:30:00,448.00
2020-03-19 05:30:00,707.00
2020-03-19 06:30:00,1178.00
2020-03-19 07:30:00,3289.00
2020-03-19 08:30:00,8250.00
2020-03-19 09:30:00,16639.00
2020-03-19 10:30:00,29475.00
2020-03-19 11:30:00,44897.00
2020-03-19 12:30:00,43432.00
2020-03-19 13:30:00,30688.00
2020-03-19 14:30:00,25987.00
2020-03-19 15:30:00,20885.00
2020-03-19 16:30:00,19575.00
2020-03-19 17:30:00,16740.00
2020-03-19 18:30:00,15511.00
2020-03-19 19:30:00,11000.00
2020-03-19 20:30:00,7560.00
2020-03-19 21:30:00,6047.00
2020-03-19 22:30:00,4509.00
2020-03-19 23:30:00,2041.00
2020-03-20 00:30:00,1450.00
2020-03-20 01:30:00,733.00
2020-03-20 02:30:00,462.00
2020-03-20 03:30:00,138.00
2020-03-20 04:30:00,334.00
2020-03-20 05:30:00,955.00
2020-03-20 06:30:00,1524.00
2020-03-20 07:30:00,4759.00
2020-03-20 08:30:00,11150.00
2020-03-20 09:30:00,27329.00
2020-03-20 10:30:00,35937.00
2020-03-20 11:30:00,36806.00
2020-03-20 12:30:00,26442.00
2020-03-20 13:30:00,24379.00
2020-03-20 14:30:00,29888.00
2020-03-20 15:30:00,29098.00
2020-03-20 16:30:00,25680.00
2020-03-20 17:30:00,21904.00
2020-03-20 18:30:00,17333.00
2020-03-20 19:30:00,12026.00
2020-03-20 20:30:00,7882.00
2020-03-20 21:30:00,4187.00
2020-03-20 22:30:00,3190.00
2020-03-20 23:30:00,1622.00
2020-03-21 00:30:00,810.00
2020-03-21 01:30:00,832.00
2020-03-21 02:30:00,699.00
2020-03-21 03:30:00,303.00
2020-03-21 04:30:00,279.00
2020-03-21 05:30:00,480.00
2020-03-21 06:30:00,387.00
2020-03-21 07:30:00,540.00
2020-03-21 08:30:00,932.00
2020-03-21 09:30:00,1545.00
2020-03-21 10:30:00,2116.00
2020-03-21 11:30:00,2417.00
2020-03-21 12:30:00,1980.00
2020-03-21 13:30:00,1816.00
2020-03-21 14:30:00,2104.00
2020-03-21 15:30:00,2653.00
2020-03-21 16:30:00,1643.00
2020-03-21 17:30:00,1501.00
2020-03-21 18:30:00,1654.00
2020-03-21 19:30:00,1356.00
2020-03-21 20:30:00,1406.00
2020-03-21 21:30:00,1121.00
2020-03-21 22:30:00,1449.00
2020-03-21 23:30:00,815.00
2020-03-22 00:30:00,191.00
2020-03-22 01:30:00,122.00
2020-03-22 02:30:00,168.00
2020-03-22 03:30:00,66.00
2020-03-22 04:30:00,82.00
2020-03-22 05:30:00,70.00
2020-03-22 06:30:00,199.00
2020-03-22 07:30:00,1128.00
2020-03-22 08:30:00,1044.00
2020-03-22 09:30:00,1416.00
2020-03-22 10:30:00,2230.00
2020-03-22 11:30:00,2188.00
2020-03-22 12:30:00,3130.00
2020-03-22 13:30:00,1309.00
2020-03-22 14:30:00,1725.00
2020-03-22 15:30:00,1925.00
2020-03-22 16:30:00,1309.00
2020-03-22 17:30:00,2572.00
2020-03-22 18:30:00,2206.00
2020-03-22 19:30:00,3076.00
2020-03-22 20:30:00,2079.00
2020-03-22 21:30:00,2038.00
2020-03-22 22:30:00,2194.00
2020-03-22 23:30:00,1750.00
2020-03-23 00:00:00,1750.00
2020-03-23 00:30:00,861.00
2020-03-23 01:30:00,607.00
2020-03-23 02:30:00,43.00
2020-03-23 03:30:00,142.00
2020-03-23 04:30:00,269.00
2020-03-23 05:30:00,706.00
2020-03-23 06:30:00,2275.00
2020-03-23 07:30:00,4930.00
2020-03-23 08:30:00,15459.00
2020-03-23 09:30:00,27934.00
2020-03-23 10:30:00,33592.00
2020-03-23 11:30:00,32651.00
2020-03-23 12:30:00,31691.00
2020-03-23 13:30:00,19544.00
2020-03-23 14:30:00,27898.00
2020-03-23 15:30:00,27535.00
2020-03-23 16:30:00,22721.00
2020-03-23 17:30:00,21229.00
2020-03-23 18:30:00,15291.00
2020-03-23 19:30:00,12236.00
2020-03-23 20:30:00,7623.00
2020-03-23 21:30:00,5929.00
2020-03-23 22:30:00,3742.00
2020-03-23 23:30:00,1531.00
2020-03-24 00:30:00,1462.00
2020-03-24 01:30:00,806.00
2020-03-24 02:30:00,311.00
2020-03-24 03:30:00,270.00
2020-03-24 04:30:00,245.00
2020-03-24 05:30:00,596.00
2020-03-24 06:30:00,1461.00
2020-03-24 07:30:00,3471.00
2020-03-24 08:30:00,9593.00
2020-03-24 09:30:00,22149.00
2020-03-24 10:30:00,30571.00
2020-03-24 11:30:00,30508.00
2020-03-24 12:30:00,23310.00
2020-03-24 13:30:00,21317.00
2020-03-24 14:30:00,21843.00
2020-03-24 15:30:00,33043.00
2020-03-24 16:30:00,19201.00
2020-03-24 17:30:00,13313.00
2020-03-24 18:30:00,16533.00
2020-03-24 19:30:00,9103.00
2020-03-24 20:30:00,6809.00
2020-03-24 21:30:00,5999.00
2020-03-24 22:30:00,4673.00
2020-03-24 23:30:00,2486.00
2020-03-25 00:30:00,2066.00
2020-03-25 01:30:00,853.00
2020-03-25 02:30:00,275.00
2020-03-25 03:30:00,173.00
2020-03-25 04:30:00,326.00
2020-03-25 05:30:00,398.00
2020-03-25 06:30:00,1243.00
2020-03-25 07:30:00,1576.00
2020-03-25 08:30:00,2701.00
2020-03-25 09:30:00,4674.00
2020-03-25 10:30:00,8026.00
2020-03-25 11:30:00,8184.00
2020-03-25 12:30:00,7854.00
2020-03-25 13:30:00,7023.00
2020-03-25 14:30:00,8121.00
2020-03-25 15:30:00,7881.00
2020-03-25 16:30:00,7016.00
2020-03-25 17:30:00,5755.00
2020-03-25 18:30:00,6303.00
2020-03-25 19:30:00,4606.00
2020-03-25 20:30:00,4796.00
2020-03-25 21:30:00,3643.00
2020-03-25 22:30:00,3305.00
2020-03-25 23:30:00,1204.00
2020-03-26 00:30:00,904.00
2020-03-26 01:30:00,697.00
2020-03-26 02:30:00,234.00
2020-03-26 03:30:00,126.00
2020-03-26 04:30:00,318.00
2020-03-26 05:30:00,457.00
2020-03-26 06:30:00,930.00
2020-03-26 07:30:00,3383.00
2020-03-26 08:30:00,12443.00
2020-03-26 09:30:00,23001.00
2020-03-26 10:30:00,36445.00
2020-03-26 11:30:00,35722.00
2020-03-26 12:30:00,28641.00
2020-03-26 13:30:00,20600.00
2020-03-26 14:30:00,23239.00
2020-03-26 15:30:00,21242.00
2020-03-26 16:30:00,31738.00
2020-03-26 17:30:00,18223.00
2020-03-26 18:30:00,16794.00
2020-03-26 19:30:00,11800.00
2020-03-26 20:30:00,45328.00
2020-03-26 21:30:00,71925.00
2020-03-26 22:30:00,27066.00
2020-03-26 23:30:00,2218.00
2020-03-27 00:30:00,731.00
2020-03-27 01:30:00,753.00
2020-03-27 02:30:00,469.00
2020-03-27 03:30:00,203.00
2020-03-27 04:30:00,221.00
2020-03-27 05:30:00,522.00
2020-03-27 06:30:00,1326.00
2020-03-27 07:30:00,3045.00
2020-03-27 08:30:00,8697.00
2020-03-27 09:30:00,17413.00
2020-03-27 10:30:00,26461.00
2020-03-27 11:30:00,27261.00
2020-03-27 12:30:00,22972.00
2020-03-27 13:30:00,17923.00
2020-03-27 14:30:00,21636.00
2020-03-27 15:30:00,20036.00
2020-03-27 16:30:00,16867.00
2020-03-27 17:30:00,15984.00
2020-03-27 18:30:00,14059.00
2020-03-27 19:30:00,9762.00
2020-03-27 20:30:00,6876.00
2020-03-27 21:30:00,4484.00
2020-03-27 22:30:00,3123.00
2020-03-27 23:30:00,2196.00
2020-03-28 00:30:00,1204.00
2020-03-28 01:30:00,577.00
2020-03-28 02:30:00,286.00
2020-03-28 03:30:00,111.00
2020-03-28 04:30:00,234.00
2020-03-28 05:30:00,278.00
2020-03-28 06:30:00,429.00
2020-03-28 07:30:00,438.00
2020-03-28 08:30:00,697.00
2020-03-28 09:30:00,1700.00
2020-03-28 10:30:00,3726.00
2020-03-28 11:30:00,2680.00
2020-03-28 12:30:00,2331.00
2020-03-28 13:30:00,2231.00
